Sale ID,Model,Color,Manufacture Year,Sale Year,State,Sale Price USD,Customer Age,Gender,Sales Channel,Payment Method,Delivery Status,Delivery Days,Battery Capacity kWh,Range km,Charging Time (Hrs),Service Plan Opted,Warranty Years,Referral Code Used,Trade In Used
SALE158346,Model Y,White,2023,2023,California,47665.53,23,Female,Online,Lease,Delivered,10,85,467.5,10.74,Yes,6,No,No
SALE158348,Model 3,Red,2024,2021,California,31761.5,31,Female,Online,Cash,Delivered,1,75,385.8,6.9,Yes,4,No,No
SALE158349,Model 3,White,2018,2020,Texas,61869.75,74,Male,Online,Loan,Delivered,27,75,391.5,9.29,Yes,3,No,No
SALE158350,Model Y,White,2024,2019,Texas,58455.99,32,Male,Online,Cash,Delivered,26,85,413.8,8.82,No,4,No,No
SALE158352,Model 3,Blue,2019,2024,Florida,65614.27,43,Female,In-store,Cash,Delivered,5,60,585.4,4.37,Yes,4,No,Yes
SALE158353,Model Y,White,2024,2020,California,44534.34,32,Female,Online,Lease,Delivered,16,60,472.4,0.95,No,4,No,No
SALE158354,Model X,Silver,2024,2023,Texas,65320.87,50,Female,Online,Cash,Delivered,17,85,437.7,11.71,No,5,No,No
SALE158355,Model 3,Black,2024,2023,California,46258.2,26,Male,Online,Loan,Pending,14,85,477.7,11.2,Yes,4,Yes,Yes
SALE158356,Model 3,Blue,2024,2021,Texas,51701.35,37,Male,Online,Lease,Delivered,18,100,427.5,1.35,No,5,No,No
SALE158357,Model 3,White,2021,2019,California,79148.82,55,Male,In-store,Lease,Delivered,8,75,576.9,6.51,No,7,No,No
SALE158358,Model Y,Red,2024,2022,California,50878.46,56,Male,In-store,Lease,Pending,11,50,385.2,11.77,Yes,7,Yes,No
SALE158359,Model S,White,2024,2024,California,73186.84,26,Male,Online,Lease,Delivered,26,60,423.4,6.57,Yes,6,No,No
SALE158360,Model Y,Black,2018,2022,California,61529.24,27,Female,Online,Lease,Delivered,14,60,629.3,10.24,No,3,No,No
SALE158361,Model 3,Silver,2021,2022,Texas,50629.75,36,Male,Online,Loan,Delivered,28,100,445.7,1.36,Yes,6,No,No
SALE158362,Cybertruck,White,2022,2023,New York,39958.23,42,Female,Third-party Dealer,Lease,Delivered,24,60,407.6,3.24,No,5,No,No
SALE158363,Model Y,Blue,2022,2020,Texas,62473.02,53,Female,Online,Loan,Delivered,21,75,483.6,9.15,Yes,6,No,No
SALE158364,Model Y,Silver,2023,2021,New York,57764.62,18,Female,In-store,Cash,Delivered,19,75,568.9,3.41,No,7,No,No
SALE158365,Model Y,White,2019,2021,Washington,60037.81,20,Female,Online,Cash,Delivered,19,75,481.2,8.43,Yes,4,No,No
SALE158366,Model 3,White,2024,2019,Texas,48625.47,45,Female,In-store,Loan,Pending,17,100,395.8,8.83,No,4,No,No
SALE158367,Model S,Blue,2019,2018,California,57236.17,25,Female,Online,Cash,Delivered,19,100,432.3,4.7,Yes,7,No,No
SALE158368,Model Y,Blue,2018,2022,Florida,56145.45,70,Female,Online,Loan,Delivered,8,75,277.5,10.77,Yes,5,No,No
SALE158369,Model Y,Black,2024,2023,California,56632.67,18,Female,Online,Cash,Delivered,25,100,438.8,11.46,Yes,4,No,No
SALE158370,Model 3,Blue,2018,2020,California,67043.13,51,Female,In-store,Lease,Pending,25,85,374.1,0.71,No,3,No,No
SALE158371,Model Y,Blue,2021,2022,Texas,76384.44,73,Female,In-store,Cash,Delivered,22,50,377.5,7.84,No,3,No,No
SALE158373,Model S,White,2024,2020,California,18820.83,33,Female,In-store,Lease,Delivered,13,100,456.4,6.27,Yes,6,Yes,No
SALE158374,Model S,Silver,2022,2021,New York,35740.94,20,Male,Online,Loan,Delivered,22,75,522.8,11.29,Yes,5,No,Yes
SALE158375,Model X,Blue,2023,2021,New York,59020.47,69,Male,In-store,Cash,Delivered,23,100,515.2,6.89,Yes,4,No,No
SALE158376,Model X,White,2023,2022,Texas,54973.25,53,Male,Third-party Dealer,Loan,Pending,9,85,515.4,4.11,Yes,5,No,No
SALE158377,Model 3,Silver,2024,2022,California,74719.6,54,Male,Online,Lease,Delivered,5,100,381.2,7.18,Yes,4,No,No
SALE158378,Model 3,Black,2022,2022,Texas,47968.75,36,Female,Online,Cash,Pending,7,50,449.9,5.2,Yes,5,Yes,No
SALE158379,Model Y,White,2024,2022,California,50346.16,63,Female,Online,Cash,Delivered,18,75,490.3,4.79,No,5,No,No
SALE158380,Model Y,Black,2023,2019,California,37290.28,33,Female,In-store,Loan,Delivered,21,75,505.4,10.54,Yes,5,No,No
SALE158381,Model Y,Black,2023,2021,Washington,48079.44,43,Female,Online,Cash,Delivered,20,75,358.9,11.9,No,5,Yes,No
SALE158382,Model 3,White,2018,2022,Texas,31585.49,49,Female,Online,Cash,Delivered,10,75,426.8,4.18,Yes,2,Yes,No
SALE158383,Model Y,White,2024,2022,Illinois,77775.29,72,Male,In-store,Loan,Delivered,15,50,518.5,6.26,Yes,3,No,No
SALE158384,Model Y,Blue,2024,2024,Texas,18808.22,24,Female,Online,Lease,Delivered,24,85,419.3,4,No,5,No,Yes
SALE158385,Model 3,White,2024,2022,California,65366.94,72,Male,In-store,Cash,Delivered,13,100,543.3,5.94,Yes,3,No,No
SALE158386,Model 3,Black,2023,2022,Texas,51282.99,51,Female,Online,Loan,Delivered,29,85,357.7,3.44,Yes,5,No,No
SALE158387,Cybertruck,White,2016,2021,Washington,56125.56,27,Female,Online,Cash,Delivered,15,60,466.2,0.96,No,6,No,No
SALE158388,Model 3,White,2024,2020,Texas,41828.62,25,Female,In-store,Lease,Delivered,29,75,389.2,1.02,Yes,5,No,No
SALE158389,Model 3,White,2024,2020,Washington,64756.18,46,Male,Online,Cash,Delivered,22,75,563.3,6.5,No,5,No,No
SALE158390,Model Y,Blue,2021,2021,California,42183.83,74,Male,Online,Cash,Delivered,21,100,438.5,5.72,No,2,Yes,No
SALE158391,Model X,Blue,2022,2021,New York,76940.61,66,Male,Online,Lease,Delivered,7,60,439.1,10.1,No,5,Yes,No
SALE158392,Model 3,White,2024,2023,California,67763.55,55,Female,Online,Lease,Delivered,13,85,353.3,7.76,No,5,Yes,No
SALE158393,Model Y,Black,2024,2020,California,45522.11,48,Female,In-store,Loan,Cancelled,28,75,515,4.25,No,3,Yes,Yes
SALE158394,Model Y,Silver,2023,2019,Texas,68236.58,19,Male,In-store,Lease,Delivered,26,60,489.9,5.98,Yes,6,No,Yes
SALE158395,Model Y,White,2023,2021,California,36080.07,49,Male,Online,Loan,Delivered,14,100,496.1,2.5,Yes,5,No,No
SALE158396,Model 3,Red,2018,2021,Texas,65338.77,57,Female,Online,Loan,Delivered,2,85,356,4.88,No,5,No,No
SALE158397,Model Y,Black,2020,2021,California,40230.77,58,Male,Online,Lease,Delivered,5,60,552.8,4.93,Yes,4,No,No
SALE158398,Model 3,Red,2022,2023,California,70245.81,48,Male,Third-party Dealer,Lease,Delivered,12,85,504.1,11.99,No,3,Yes,No
SALE158399,Model Y,White,2017,2019,California,56825.44,47,Female,Online,Loan,Delivered,7,60,341.7,10.37,Yes,3,No,No
SALE158400,Model Y,Blue,2017,2023,Florida,52444.29,37,Female,Online,Lease,Delivered,15,75,387.9,1,Yes,5,No,No
SALE158401,Model Y,Blue,2021,2023,California,41937.89,26,Male,Online,Cash,Delivered,6,75,421.3,7.96,No,4,No,No
SALE158402,Model 3,Red,2020,2019,California,79036.03,46,Male,Online,Lease,Delivered,14,50,464.2,11.16,Yes,3,No,No
SALE158403,Model X,Silver,2024,2022,California,47782,27,Female,Online,Cash,Delivered,21,75,424.5,6.87,Yes,5,No,No
SALE158404,Model 3,Blue,2024,2022,Illinois,57544.17,66,Female,In-store,Cash,Pending,24,60,482.8,4.21,No,5,No,No
SALE158405,Model X,Black,2024,2020,Texas,52902.76,22,Female,Online,Loan,Pending,18,50,583.6,5.26,No,6,No,No
SALE158406,Model S,Black,2021,2024,Florida,48596.95,47,Male,Online,Loan,Delivered,12,85,374.4,0.95,No,5,No,No
SALE158407,Model 3,Blue,2024,2024,California,30657.09,48,Female,In-store,Loan,Delivered,28,60,420.6,10.6,No,4,No,No
SALE158408,Model Y,Red,2018,2019,Texas,58071.08,70,Male,In-store,Loan,Cancelled,3,100,479,7.93,No,4,No,No
SALE158409,Model 3,Blue,2024,2021,California,53620.66,19,Male,Online,Lease,Delivered,7,100,496.9,4.89,Yes,7,No,No
SALE158411,Model Y,White,2018,2020,New York,33904.77,66,Female,Online,Lease,Delivered,7,100,456.2,11.3,No,5,No,No
SALE158412,Model Y,Blue,2018,2021,Washington,13370.84,20,Male,Third-party Dealer,Lease,Delivered,10,75,457.4,5.32,Yes,3,No,No
SALE158413,Model 3,Red,2018,2023,California,47426.42,65,Male,Online,Lease,Delivered,13,50,574.7,10.04,Yes,5,No,No
SALE158414,Model 3,Blue,2023,2022,New York,51097.07,38,Male,Online,Loan,Delivered,1,100,448.9,10.63,No,5,No,No
SALE158415,Model 3,Black,2020,2022,Texas,63468.52,36,Female,Online,Lease,Cancelled,4,85,463.6,8.51,Yes,5,No,No
SALE158416,Model 3,Black,2024,2024,Texas,61087.71,36,Female,Online,Lease,Delivered,12,75,340.4,11.05,No,5,No,No
SALE158417,Model Y,Silver,2024,2022,New York,59299.19,37,Male,In-store,Loan,Delivered,17,100,425,1.69,Yes,3,Yes,No
SALE158418,Model 3,White,2024,2019,Texas,72904.61,63,Female,Third-party Dealer,Cash,Delivered,21,50,529.3,1.28,Yes,5,Yes,No
SALE158419,Model Y,White,2024,2023,Texas,51496.8,60,Male,Online,Cash,Delivered,15,60,373.7,6.93,No,4,No,No
SALE158420,Model Y,Black,2018,2022,Texas,80089.65,39,Male,Online,Loan,Delivered,3,75,416.3,2.63,No,2,No,No
SALE158421,Model Y,Black,2024,2020,Texas,38223.81,37,Male,Online,Lease,Delivered,15,60,512.8,2.23,Yes,5,No,No
SALE158422,Model Y,Blue,2024,2020,New York,46297.31,43,Female,Online,Loan,Delivered,20,60,442.9,10.14,No,5,No,No
SALE158423,Model 3,Black,2024,2022,Florida,62465.17,68,Female,Online,Loan,Delivered,18,75,420.4,5.16,Yes,5,No,No
SALE158424,Model 3,Red,2020,2021,California,50451.24,74,Female,Third-party Dealer,Cash,Delivered,23,60,196.8,9.05,Yes,4,No,No
SALE158425,Model 3,Silver,2024,2022,Washington,36949.66,46,Male,Online,Loan,Delivered,10,50,531.5,5.53,Yes,4,No,No
SALE158426,Model 3,Silver,2015,2022,Texas,71307.82,59,Male,Online,Lease,Delivered,23,100,429,10.42,No,5,No,No
SALE158427,Model 3,Black,2021,2022,Florida,34376.63,32,Male,In-store,Cash,Delivered,16,85,393.7,1.27,Yes,5,Yes,Yes
SALE158429,Model Y,White,2024,2024,Texas,70342.6,25,Male,Third-party Dealer,Loan,Delivered,7,75,452.4,1.45,Yes,6,No,No
SALE158430,Model Y,Silver,2024,2023,New York,56899.68,57,Male,In-store,Lease,Delivered,5,100,457.5,8.98,Yes,5,No,No
SALE158431,Model X,Black,2022,2021,California,41856.77,42,Female,Online,Loan,Delivered,11,75,564.5,2.7,No,5,No,No
SALE158432,Cybertruck,White,2020,2020,Florida,76007.56,69,Female,Online,Lease,Delivered,4,75,462.1,5.08,Yes,4,No,No
SALE158433,Model 3,Red,2024,2024,New York,51198.65,55,Female,In-store,Cash,Delivered,18,60,514.8,2.15,Yes,6,No,No
SALE158434,Model Y,Blue,2019,2021,New York,65329.79,18,Female,Online,Lease,Delivered,9,100,466.7,10.13,Yes,5,Yes,No
SALE158435,Cybertruck,White,2021,2022,California,27531.03,40,Male,In-store,Cash,Delivered,2,75,426,10.76,No,4,No,No
SALE158436,Model 3,Black,2023,2022,California,22956.96,31,Female,Online,Loan,Cancelled,22,60,397.6,1.46,Yes,5,No,No
SALE158437,Model Y,Red,2021,2023,California,70299.64,35,Female,Online,Lease,Delivered,22,60,360.1,11.36,Yes,3,No,No
SALE158438,Model 3,White,2023,2019,California,50295.84,59,Male,Online,Lease,Delivered,14,85,460.2,5.08,Yes,3,No,Yes
SALE158439,Model X,White,2024,2020,Texas,48917.82,60,Male,Online,Loan,Delivered,11,75,542.5,10.6,No,5,No,No
SALE158440,Model Y,Silver,2024,2020,Washington,35327.94,30,Female,In-store,Cash,Delivered,17,50,442.9,7.55,Yes,6,No,No
SALE158441,Model 3,Silver,2023,2019,Illinois,69222.26,19,Male,Online,Loan,Delivered,24,75,479.7,3.55,No,5,No,No
SALE158442,Model Y,Black,2018,2023,Illinois,29059.09,55,Female,Online,Loan,Delivered,22,60,515.6,4.35,Yes,5,No,No
SALE158443,Model S,White,2024,2024,California,54212.54,60,Male,Online,Lease,Delivered,19,75,619.9,8.08,No,7,No,No
SALE158444,Model 3,Red,2023,2020,New York,60559.4,56,Male,Online,Cash,Delivered,14,60,438.7,9.63,No,3,No,No
SALE158445,Model 3,Blue,2024,2021,Washington,50004.11,57,Female,Online,Loan,Delivered,10,85,448.1,11.27,No,6,No,No
SALE158446,Model 3,Black,2024,2023,California,56355.35,57,Male,Third-party Dealer,Lease,Delivered,25,60,387.2,5.2,No,5,No,No
SALE158447,Model 3,Silver,2024,2023,Texas,71546.8,19,Male,Online,Loan,Cancelled,3,100,515.9,3.62,Yes,4,Yes,No
SALE158448,Model Y,White,2024,2020,California,52415.56,57,Female,In-store,Lease,Delivered,1,50,515.2,3.72,Yes,7,Yes,Yes
SALE158449,Model Y,Blue,2023,2022,Texas,40530.57,43,Male,Online,Lease,Delivered,21,60,477.1,11.93,Yes,4,No,No
SALE158450,Model S,Silver,2021,2023,Illinois,59911.75,37,Female,Online,Loan,Delivered,6,100,520.9,8.39,Yes,7,No,Yes
SALE158451,Model Y,Red,2023,2022,California,55406.23,47,Male,Online,Cash,Delivered,19,100,354.1,7.81,Yes,4,No,Yes
SALE158452,Model 3,Black,2022,2020,California,68669.83,62,Male,In-store,Lease,Delivered,25,60,493,4.86,No,4,No,No
SALE158453,Model S,White,2019,2020,Texas,54975.48,62,Male,Online,Cash,Delivered,11,75,487.6,5.87,No,4,No,No
SALE158454,Model Y,Silver,2023,2024,Texas,65329.62,31,Female,Online,Cash,Delivered,23,75,282.1,5.93,Yes,5,Yes,No
SALE158455,Model Y,Blue,2024,2021,California,9972.58,38,Male,Third-party Dealer,Loan,Delivered,11,75,504.7,7.31,Yes,4,No,No
SALE158456,Model 3,Black,2022,2022,New York,67706.34,40,Male,Third-party Dealer,Cash,Delivered,27,75,499,5.36,Yes,5,Yes,No
SALE158457,Model 3,Red,2021,2023,Texas,37818.98,46,Female,Online,Lease,Delivered,5,60,499.4,11.55,Yes,4,No,No
SALE158458,Model Y,Silver,2021,2020,Florida,41312.31,26,Male,Online,Loan,Delivered,20,100,362.6,4.36,Yes,3,No,No
SALE158459,Model 3,Black,2023,2018,New York,53670.75,18,Male,Online,Lease,Delivered,13,85,429,9.91,Yes,5,No,No
SALE158460,Model Y,Black,2015,2024,Texas,76298.48,29,Female,Online,Lease,Delivered,14,100,434.4,4.07,No,2,Yes,No
SALE158461,Model 3,Black,2024,2021,California,67774.34,44,Male,In-store,Cash,Delivered,28,75,469.2,10.85,No,7,No,No
SALE158462,Model Y,White,2020,2023,Florida,44718.48,50,Male,Third-party Dealer,Cash,Delivered,25,60,406.5,8.39,Yes,6,Yes,No
SALE158465,Model 3,Blue,2021,2020,New York,43772.13,51,Male,Third-party Dealer,Cash,Delivered,12,85,431.8,2.91,Yes,5,No,No
SALE158466,Model Y,Blue,2024,2021,Texas,53554.63,19,Female,Online,Cash,Delivered,3,60,416.4,5.73,No,4,No,No
SALE158467,Model Y,Black,2024,2022,Florida,24877.1,30,Female,Online,Cash,Delivered,27,75,523.8,0.68,Yes,6,No,No
SALE158468,Cybertruck,Black,2021,2022,Florida,80562.51,21,Male,Third-party Dealer,Cash,Delivered,6,60,397.9,3.02,No,5,Yes,Yes
SALE158469,Model 3,Black,2024,2019,California,44233.63,23,Female,Online,Cash,Delivered,29,60,376.1,10.37,No,4,No,No
SALE158470,Model S,Blue,2024,2018,Illinois,37307.64,73,Female,In-store,Lease,Delivered,10,75,498.7,7.19,Yes,6,No,Yes
SALE158471,Model 3,Black,2021,2022,New York,61923.03,34,Female,In-store,Cash,Delivered,3,75,517.4,10.96,Yes,5,No,No
SALE158472,Model Y,Silver,2023,2019,New York,35119.45,58,Female,Online,Lease,Delivered,14,50,385.6,0.87,Yes,7,No,No
SALE158473,Model Y,Silver,2024,2021,California,64713.56,70,Male,In-store,Lease,Delivered,24,50,447.3,7.92,Yes,4,No,No
SALE158474,Model 3,White,2020,2022,California,45634.52,40,Male,In-store,Lease,Delivered,1,75,336.6,10.35,No,6,No,No
SALE158475,Model 3,Silver,2024,2022,Texas,63016.75,18,Male,Online,Lease,Pending,3,100,519.1,2.8,No,6,Yes,No
SALE158476,Model Y,Black,2022,2024,Texas,63937.05,18,Female,In-store,Lease,Delivered,21,75,493.9,3.45,No,6,No,No
SALE158477,Model Y,White,2017,2024,New York,46268.2,35,Male,Online,Lease,Delivered,26,60,492.7,3.58,No,6,No,No
SALE158478,Model 3,White,2024,2022,California,68153.89,47,Female,Online,Loan,Cancelled,25,60,435.2,6.51,Yes,5,No,No
SALE158479,Model 3,Black,2024,2023,Washington,34099.54,21,Female,Online,Loan,Delivered,20,75,322,1.66,Yes,5,No,No
SALE158480,Model Y,White,2019,2021,California,68260.22,45,Female,Third-party Dealer,Lease,Pending,25,50,455.5,9.86,Yes,3,No,No
SALE158481,Model 3,Black,2021,2022,California,60437.41,56,Male,In-store,Loan,Delivered,11,100,312.2,1.68,No,5,No,No
SALE158482,Model S,Silver,2020,2021,California,48166.66,34,Female,Online,Lease,Delivered,17,100,418.9,8.32,Yes,5,No,No
SALE158483,Model Y,Red,2021,2022,California,54833.54,26,Male,In-store,Lease,Delivered,14,50,523.8,3.67,No,2,No,No
SALE158484,Model Y,Silver,2019,2020,California,62747.1,54,Male,Online,Cash,Pending,11,100,575.4,2.56,Yes,4,Yes,No
SALE158485,Model Y,White,2019,2022,Washington,39384.02,61,Male,Online,Loan,Delivered,14,60,449.3,4.14,No,4,No,Yes
SALE158486,Model X,Black,2018,2021,Texas,81268.95,43,Male,Third-party Dealer,Loan,Delivered,27,100,426.8,1.14,No,5,No,No
SALE158487,Model S,White,2021,2021,California,39565.5,63,Female,Third-party Dealer,Loan,Pending,8,60,451.1,1.04,Yes,4,Yes,No
SALE158488,Model 3,Black,2024,2024,New York,64134.9,25,Female,Online,Lease,Delivered,8,85,488.8,1.57,No,5,No,No
SALE158489,Model X,Blue,2019,2024,California,64160.58,32,Female,In-store,Lease,Cancelled,24,60,480.8,4.09,Yes,6,Yes,Yes
SALE158490,Model Y,Black,2023,2022,New York,70563.26,48,Male,Online,Loan,Delivered,28,100,569,2.52,No,5,Yes,No
SALE158491,Model 3,Blue,2024,2022,Texas,55247.73,66,Female,Online,Loan,Delivered,29,75,547.9,7.51,Yes,5,Yes,No
SALE158492,Model Y,Red,2021,2022,Florida,75616.06,28,Male,Online,Cash,Delivered,18,50,608.3,6.07,No,7,No,No
SALE158493,Model 3,Blue,2020,2024,California,46481.17,73,Female,Online,Lease,Pending,2,60,328.1,11.03,No,2,No,No
SALE158494,Model 3,White,2023,2023,Florida,82633.34,57,Female,Third-party Dealer,Cash,Pending,10,85,431.6,1.58,No,5,No,No
SALE158495,Model Y,Black,2024,2022,Texas,72536.27,71,Male,Online,Lease,Delivered,26,75,415.5,8.02,Yes,6,No,No
SALE158496,Model 3,White,2017,2022,Texas,54131.94,40,Male,Online,Cash,Delivered,15,100,525,0.68,Yes,2,No,No
SALE158497,Model Y,Black,2022,2020,Texas,45294.09,74,Male,In-store,Lease,Delivered,22,75,518.5,0.57,Yes,4,No,No
SALE158498,Model 3,White,2024,2021,Florida,66115.58,39,Male,Online,Lease,Pending,16,75,499.3,4.36,Yes,4,No,No
SALE158499,Model Y,White,2024,2022,California,57698.63,32,Male,Online,Cash,Cancelled,26,85,543.4,3.67,Yes,6,No,No
SALE158500,Model X,Black,2023,2022,Texas,47486.52,39,Male,Online,Cash,Delivered,18,100,297.8,8.45,No,6,No,No
SALE158501,Model X,Silver,2016,2024,California,44840.89,33,Female,In-store,Lease,Delivered,5,50,332.7,1.89,No,3,No,No
SALE158502,Model X,White,2019,2022,New York,62092.02,56,Male,Online,Lease,Delivered,5,60,436.1,7.62,Yes,5,No,No
SALE158503,Model Y,White,2024,2022,Illinois,50557.68,24,Male,Third-party Dealer,Lease,Delivered,22,85,448,0.93,No,3,No,No
SALE158504,Model 3,Black,2024,2020,California,58215.62,41,Male,In-store,Lease,Delivered,12,75,517.8,8.1,No,5,No,No
SALE158505,Model 3,White,2024,2019,California,34830.45,71,Female,In-store,Loan,Delivered,20,60,317.8,5.61,Yes,6,No,No
SALE158506,Model Y,Silver,2021,2022,Texas,59698.15,74,Female,In-store,Cash,Delivered,1,85,386.6,6.09,No,5,No,No
SALE158507,Model Y,White,2024,2021,California,39494.62,27,Female,Online,Lease,Delivered,1,85,312.6,0.9,No,5,No,No
SALE158508,Model 3,Black,2024,2023,Texas,54950.15,57,Female,Online,Loan,Pending,22,75,358.3,9.05,Yes,5,Yes,No
SALE158509,Model X,White,2019,2020,Texas,63175.94,48,Male,In-store,Lease,Delivered,17,60,475.5,1.35,No,5,No,No
SALE158510,Model Y,White,2021,2023,Texas,48256.02,60,Male,Online,Cash,Pending,23,60,504,11.24,No,3,No,No
SALE158511,Model 3,Black,2023,2024,California,55811.04,28,Male,Online,Lease,Cancelled,11,50,454,10.41,No,4,No,No
SALE158512,Model Y,Black,2024,2024,New York,44028.08,68,Female,Online,Cash,Delivered,22,100,618.6,5.82,No,3,No,No
SALE158513,Model S,White,2024,2020,Illinois,48985.44,47,Male,Online,Lease,Delivered,27,100,510.4,8.22,Yes,4,Yes,No
SALE158514,Model 3,Blue,2021,2020,New York,57036.74,28,Female,Online,Loan,Delivered,8,75,494.4,8.42,Yes,5,No,No
SALE158515,Model 3,Black,2022,2018,California,48621.08,28,Female,Online,Lease,Pending,6,75,317.5,6.39,No,4,Yes,No
SALE158516,Model 3,Blue,2024,2019,Texas,79968.47,66,Female,Online,Loan,Delivered,25,85,496.7,11.56,No,5,Yes,Yes
SALE158517,Model S,White,2022,2023,California,63354.37,37,Female,Online,Cash,Delivered,27,50,483.6,2.77,No,4,Yes,Yes
SALE158518,Model Y,Silver,2023,2022,New York,25349.88,22,Female,Online,Loan,Delivered,13,100,448.5,4.26,Yes,3,No,No
SALE158519,Model 3,Black,2021,2023,Texas,31433.04,28,Male,Third-party Dealer,Cash,Delivered,25,75,354.4,5.94,No,5,No,No
SALE158520,Model Y,Blue,2020,2021,California,62615.64,27,Male,Online,Cash,Pending,10,85,562.6,8.78,No,4,No,No
SALE158521,Model Y,Black,2019,2022,Washington,28485.71,32,Female,In-store,Cash,Delivered,8,60,416,3.3,Yes,4,No,No
SALE158522,Model 3,Blue,2021,2020,California,72743,25,Male,Online,Lease,Delivered,12,60,635.9,1.22,Yes,5,Yes,Yes
SALE158523,Model Y,Silver,2018,2020,California,51876.3,74,Male,Third-party Dealer,Cash,Delivered,15,75,390.3,1.92,Yes,2,Yes,Yes
SALE158524,Model 3,White,2024,2024,New York,83702.43,43,Male,In-store,Cash,Delivered,7,75,465.7,5.45,No,6,No,No
SALE158525,Cybertruck,Silver,2024,2022,California,70553.85,18,Male,Third-party Dealer,Lease,Delivered,15,85,427.8,7.12,Yes,6,Yes,No
SALE158526,Cybertruck,Black,2024,2022,California,33925.4,30,Male,In-store,Lease,Delivered,7,85,509.8,5.73,Yes,7,No,No
SALE158527,Model S,Black,2024,2022,California,74578.02,56,Female,Online,Cash,Pending,14,100,506.5,4.1,Yes,4,No,No
SALE158528,Model X,Black,2022,2022,Illinois,44984.03,60,Male,In-store,Lease,Delivered,8,85,527.4,8.2,Yes,6,No,No
SALE158529,Model 3,Black,2024,2021,California,78754.98,54,Male,Online,Lease,Delivered,14,50,382.5,9.33,No,7,No,No
SALE158530,Model Y,Black,2022,2022,New York,37357.6,25,Female,In-store,Lease,Pending,16,85,453.9,7.58,Yes,5,No,No
SALE158531,Model 3,Silver,2023,2019,New York,53427.12,35,Male,Online,Lease,Delivered,6,100,396.9,1.19,No,3,No,No
SALE158532,Model S,White,2022,2022,Florida,41832.55,26,Female,Online,Loan,Delivered,27,60,515.8,7.39,No,5,No,No
SALE158534,Model Y,White,2024,2022,Florida,42458.73,65,Male,Online,Loan,Delivered,27,100,474.1,9.53,Yes,2,No,No
SALE158535,Cybertruck,Silver,2024,2021,California,38318.11,53,Female,Online,Cash,Delivered,7,75,368.4,11.87,Yes,5,Yes,No
SALE158536,Model 3,Blue,2024,2020,Florida,48266.75,34,Male,Online,Loan,Delivered,18,60,508.2,9.52,No,5,No,No
SALE158537,Model 3,Silver,2024,2022,Texas,52408.09,52,Male,Online,Loan,Cancelled,3,60,420.1,1.83,No,3,Yes,No
SALE158538,Model X,Black,2021,2022,California,43290.2,54,Male,In-store,Cash,Delivered,7,85,392.8,3.23,Yes,4,No,No
SALE158540,Model S,Blue,2024,2021,New York,80181.44,34,Male,Online,Lease,Delivered,25,75,408.4,8.29,Yes,7,No,No
